ID_Lead,Vendedor que atendeu,Data do Lead,Data da Conversão,Receita Possível,Receita Gerada,Receita Perdida,Data da Perda,Motivo da Perda,STATUS DO LEAD,Tempo até Conversão (Dias)
3143,Vendedor D,2023-01-31 00:00:00,,20205,,20205.0,2023-01-31 00:00:00,Outros,Perdido,
3145,Vendedor C,2023-01-31 00:00:00,,20205,,20205.0,2023-02-01 00:00:00,Não retornou contato,Perdido,
3146,Vendedor C,2023-01-31 00:00:00,,20205,,20205.0,2023-03-16 00:00:00,Vai deixar para outro momento,Perdido,
3147,Vendedor A,2023-01-31 00:00:00,,20205,,20205.0,2023-03-03 00:00:00,Não retornou contato,Perdido,
3149,Vendedor C,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3152,Vendedor A,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3153,Vendedor B,2023-01-31 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3154,Vendedor B,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3155,Vendedor E,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3156,Vendedor B,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3157,Vendedor B,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3158,Vendedor E,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3159,Vendedor A,2023-01-31 00:00:00,,20205,,20205.0,2023-02-01 00:00:00,Não tem interesse,Perdido,
3160,Vendedor D,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3161,Vendedor D,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3162,Vendedor A,2023-01-31 00:00:00,,22455,,22455.0,2023-03-21 00:00:00,Vai deixar para outro momento,Perdido,
3164,Vendedor D,2023-01-31 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3167,Vendedor B,2023-02-01 00:00:00,2023-02-01 00:00:00,22455,22455.0,,,,Convertido,0.0
3165,Vendedor C,2023-02-01 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3166,Vendedor A,2023-02-01 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3168,Vendedor E,2023-02-01 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3169,Vendedor A,2023-02-01 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não retornou contato,Perdido,
3170,Vendedor B,2023-02-01 00:00:00,,20205,,20205.0,2023-02-01 00:00:00,Preço alto,Perdido,
3171,Vendedor C,2023-02-01 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3172,Vendedor C,2023-02-01 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3173,Vendedor D,2023-02-01 00:00:00,,20205,,20205.0,2023-02-08 00:00:00,Não retornou contato,Perdido,
3174,Vendedor E,2023-02-01 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3175,Vendedor B,2023-02-01 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Vai deixar para outro momento,Perdido,
3176,Vendedor E,2023-02-01 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3177,Vendedor B,2023-02-01 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Vai deixar para outro momento,Perdido,
3184,Vendedor E,2023-02-02 00:00:00,2023-02-27 00:00:00,19200,19200.0,,,,Convertido,25.0
3178,Vendedor B,2023-02-02 00:00:00,,20205,,20205.0,2023-02-08 00:00:00,Não retornou contato,Perdido,
3179,Vendedor D,2023-02-02 00:00:00,,20205,,20205.0,2023-02-08 00:00:00,Não retornou contato,Perdido,
3180,Vendedor D,2023-02-02 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3181,Vendedor D,2023-02-02 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Preço alto,Perdido,
3182,Vendedor D,2023-02-02 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3183,Vendedor E,2023-02-02 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3188,Vendedor E,2023-02-03 00:00:00,2023-02-15 00:00:00,20205,20205.0,,,,Convertido,12.0
3209,Vendedor E,2023-02-03 00:00:00,2023-02-25 00:00:00,22455,22455.0,,,,Convertido,22.0
3207,Vendedor A,2023-02-03 00:00:00,2023-02-28 00:00:00,19200,19200.0,,,,Convertido,25.0
3185,Vendedor A,2023-02-03 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3186,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3187,Vendedor E,2023-02-03 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3189,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3190,Vendedor B,2023-02-03 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3191,Vendedor A,2023-02-03 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Preço alto,Perdido,
3192,Vendedor E,2023-02-03 00:00:00,,20205,,20205.0,2023-02-03 00:00:00,Vai deixar para outro momento,Perdido,
3193,Vendedor A,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Vai deixar para outro momento,Perdido,
3194,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-28 00:00:00,Não retornou contato,Perdido,
3195,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3196,Vendedor A,2023-02-03 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Não retornou contato,Perdido,
3197,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-03 00:00:00,Não retornou contato,Perdido,
3198,Vendedor C,2023-02-03 00:00:00,,20205,,20205.0,2023-02-24 00:00:00,Não retornou contato,Perdido,
3199,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3200,Vendedor C,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3201,Vendedor B,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3202,Vendedor C,2023-02-03 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Não retornou contato,Perdido,
3203,Vendedor E,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3204,Vendedor E,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3205,Vendedor C,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3206,Vendedor A,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3208,Vendedor D,2023-02-03 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3210,Vendedor C,2023-02-03 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Preço alto,Perdido,
3211,Vendedor C,2023-02-03 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não tem interesse,Perdido,
3218,Vendedor A,2023-02-04 00:00:00,2023-02-04 00:00:00,22455,22455.0,,,,Convertido,0.0
3222,Vendedor A,2023-02-04 00:00:00,2023-02-10 00:00:00,20205,20205.0,,,,Convertido,6.0
3212,Vendedor C,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3213,Vendedor B,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3214,Vendedor E,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3215,Vendedor B,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3216,Vendedor C,2023-02-04 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Preço alto,Perdido,
3217,Vendedor B,2023-02-04 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3219,Vendedor D,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3220,Vendedor D,2023-02-04 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3221,Vendedor C,2023-02-04 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Vai deixar para outro momento,Perdido,
3223,Vendedor E,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3224,Vendedor C,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3225,Vendedor D,2023-02-04 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3226,Vendedor A,2023-02-04 00:00:00,,20205,,20205.0,2023-02-08 00:00:00,Outros,Perdido,
3227,Vendedor A,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3228,Vendedor A,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3229,Vendedor A,2023-02-05 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Preço alto,Perdido,
3230,Vendedor E,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3231,Vendedor E,2023-02-05 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Não retornou contato,Perdido,
3232,Vendedor A,2023-02-05 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3233,Vendedor D,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3234,Vendedor C,2023-02-05 00:00:00,,20205,,20205.0,2023-02-08 00:00:00,Não tem interesse,Perdido,
3235,Vendedor C,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3236,Vendedor A,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3237,Vendedor D,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3238,Vendedor E,2023-02-05 00:00:00,,20205,,20205.0,2023-02-08 00:00:00,Não tem interesse,Perdido,
3239,Vendedor E,2023-02-05 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3249,Vendedor C,2023-02-06 00:00:00,2023-02-06 00:00:00,22455,22455.0,,,,Convertido,0.0
3248,Vendedor B,2023-02-06 00:00:00,2023-02-06 00:00:00,17055,17055.0,,,,Convertido,0.0
3256,Vendedor E,2023-02-06 00:00:00,2023-02-10 00:00:00,20205,20205.0,,,,Convertido,4.0
3244,Vendedor E,2023-02-06 00:00:00,2023-02-17 00:00:00,22455,22455.0,,,,Convertido,11.0
3257,Vendedor B,2023-02-06 00:00:00,2023-03-07 00:00:00,20205,20205.0,,,,Convertido,29.0
3240,Vendedor D,2023-02-06 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3241,Vendedor C,2023-02-06 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3242,Vendedor A,2023-02-06 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3243,Vendedor C,2023-02-06 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não retornou contato,Perdido,
3245,Vendedor E,2023-02-06 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Vai deixar para outro momento,Perdido,
3246,Vendedor B,2023-02-06 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3247,Vendedor A,2023-02-06 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Preço alto,Perdido,
3250,Vendedor D,2023-02-06 00:00:00,,20205,,20205.0,2023-02-06 00:00:00,Preço alto,Perdido,
3251,Vendedor C,2023-02-06 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3252,Vendedor A,2023-02-06 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3253,Vendedor B,2023-02-06 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Preço alto,Perdido,
3254,Vendedor C,2023-02-06 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3255,Vendedor D,2023-02-06 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Não retornou contato,Perdido,
3266,Vendedor C,2023-02-07 00:00:00,2023-02-07 00:00:00,22455,22455.0,,,,Convertido,0.0
3276,Vendedor C,2023-02-07 00:00:00,2023-02-07 00:00:00,22455,22455.0,,,,Convertido,0.0
3258,Vendedor C,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3259,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3260,Vendedor C,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3261,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3262,Vendedor A,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3263,Vendedor E,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3264,Vendedor A,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3265,Vendedor A,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3267,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3268,Vendedor A,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3269,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3270,Vendedor A,2023-02-07 00:00:00,,20205,,20205.0,2023-02-07 00:00:00,Não tem interesse,Perdido,
3271,Vendedor B,2023-02-07 00:00:00,,22455,,22455.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
3272,Vendedor E,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3273,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3274,Vendedor B,2023-02-07 00:00:00,,22455,,22455.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3275,Vendedor C,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3277,Vendedor D,2023-02-07 00:00:00,,22455,,22455.0,2023-03-28 00:00:00,Não retornou contato,Perdido,
3278,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não tem interesse,Perdido,
3279,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-24 00:00:00,Não retornou contato,Perdido,
3280,Vendedor C,2023-02-07 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Não tem interesse,Perdido,
3281,Vendedor B,2023-02-07 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3291,Vendedor B,2023-02-08 00:00:00,2023-02-08 00:00:00,22455,22455.0,,,,Convertido,0.0
3288,Vendedor C,2023-02-08 00:00:00,2023-02-22 00:00:00,19200,19200.0,,,,Convertido,14.0
3293,Vendedor A,2023-02-08 00:00:00,2023-03-31 00:00:00,20205,20205.0,,,,Convertido,51.0
3282,Vendedor A,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3283,Vendedor A,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3284,Vendedor E,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3285,Vendedor B,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3286,Vendedor B,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3287,Vendedor A,2023-02-08 00:00:00,,20205,,20205.0,2023-02-10 00:00:00,Preço alto,Perdido,
3289,Vendedor C,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3290,Vendedor A,2023-02-08 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3292,Vendedor B,2023-02-08 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3294,Vendedor C,2023-02-08 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3295,Vendedor D,2023-02-08 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Vai deixar para outro momento,Perdido,
3296,Vendedor A,2023-02-08 00:00:00,,20205,,20205.0,2023-02-24 00:00:00,Não retornou contato,Perdido,
3297,Vendedor D,2023-02-08 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Vai deixar para outro momento,Perdido,
3298,Vendedor B,2023-02-08 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3299,Vendedor C,2023-02-08 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3310,Vendedor A,2023-02-09 00:00:00,2023-02-09 00:00:00,22455,22455.0,,,,Convertido,0.0
3309,Vendedor B,2023-02-09 00:00:00,2023-03-01 00:00:00,20205,20205.0,,,,Convertido,20.0
3300,Vendedor C,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3301,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3302,Vendedor B,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3303,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Preço alto,Perdido,
3304,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3305,Vendedor B,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Vai deixar para outro momento,Perdido,
3306,Vendedor A,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3307,Vendedor C,2023-02-09 00:00:00,,20205,,20205.0,2023-02-09 00:00:00,Outros,Perdido,
3308,Vendedor C,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3311,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3312,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3313,Vendedor B,2023-02-09 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Preço alto,Perdido,
3314,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-03-31 00:00:00,Preço alto,Perdido,
3315,Vendedor B,2023-02-09 00:00:00,,22455,,22455.0,2023-03-16 00:00:00,Não retornou contato,Perdido,
3316,Vendedor D,2023-02-09 00:00:00,,22455,,22455.0,2023-03-21 00:00:00,Preço alto,Perdido,
3317,Vendedor E,2023-02-09 00:00:00,,20205,,20205.0,2023-03-17 00:00:00,Preço alto,Perdido,
3318,Vendedor C,2023-02-09 00:00:00,,22455,,22455.0,2023-03-14 00:00:00,Não retornou contato,Perdido,
3319,Vendedor A,2023-02-09 00:00:00,,22455,,22455.0,2023-03-10 00:00:00,Não retornou contato,Perdido,
3320,Vendedor C,2023-02-09 00:00:00,,20205,,20205.0,2023-02-15 00:00:00,Não tem interesse,Perdido,
3327,Vendedor C,2023-02-10 00:00:00,2023-02-13 00:00:00,19200,19200.0,,,,Convertido,3.0
3321,Vendedor B,2023-02-10 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3322,Vendedor B,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3323,Vendedor A,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3324,Vendedor D,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3325,Vendedor A,2023-02-10 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Vai deixar para outro momento,Perdido,
3326,Vendedor D,2023-02-10 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3328,Vendedor A,2023-02-10 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3329,Vendedor E,2023-02-10 00:00:00,,20205,,20205.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
3330,Vendedor B,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3331,Vendedor C,2023-02-10 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não retornou contato,Perdido,
3332,Vendedor B,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3333,Vendedor A,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3334,Vendedor D,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3335,Vendedor C,2023-02-10 00:00:00,,20205,,20205.0,2023-03-02 00:00:00,Vai deixar para outro momento,Perdido,
3336,Vendedor E,2023-02-10 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3342,Vendedor B,2023-02-11 00:00:00,2023-02-11 00:00:00,22455,22455.0,,,,Convertido,0.0
3348,Vendedor E,2023-02-11 00:00:00,2023-02-15 00:00:00,22455,22455.0,,,,Convertido,4.0
3345,Vendedor D,2023-02-11 00:00:00,2023-02-15 00:00:00,19200,19200.0,,,,Convertido,4.0
3339,Vendedor A,2023-02-11 00:00:00,2023-02-28 00:00:00,20205,20205.0,,,,Convertido,17.0
3337,Vendedor C,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3338,Vendedor D,2023-02-11 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3340,Vendedor E,2023-02-11 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Vai deixar para outro momento,Perdido,
3341,Vendedor C,2023-02-11 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3343,Vendedor B,2023-02-11 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3344,Vendedor B,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Vai deixar para outro momento,Perdido,
3346,Vendedor D,2023-02-11 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3347,Vendedor B,2023-02-11 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Não retornou contato,Perdido,
3349,Vendedor E,2023-02-11 00:00:00,,20205,,20205.0,2023-02-13 00:00:00,Não retornou contato,Perdido,
3350,Vendedor D,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3351,Vendedor A,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3352,Vendedor B,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3353,Vendedor B,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3354,Vendedor C,2023-02-11 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3356,Vendedor E,2023-02-12 00:00:00,2023-03-02 00:00:00,20205,20205.0,,,,Convertido,18.0
3357,Vendedor A,2023-02-12 00:00:00,2023-03-07 00:00:00,19200,19200.0,,,,Convertido,23.0
3355,Vendedor C,2023-02-12 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3358,Vendedor B,2023-02-12 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Vai deixar para outro momento,Perdido,
3359,Vendedor E,2023-02-12 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3360,Vendedor C,2023-02-12 00:00:00,,20205,,20205.0,2023-03-21 00:00:00,Não retornou contato,Perdido,
3361,Vendedor A,2023-02-12 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3362,Vendedor A,2023-02-12 00:00:00,,20205,,20205.0,2023-02-28 00:00:00,Não retornou contato,Perdido,
3363,Vendedor E,2023-02-12 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3364,Vendedor C,2023-02-12 00:00:00,,20205,,20205.0,2023-02-13 00:00:00,Não retornou contato,Perdido,
3365,Vendedor E,2023-02-12 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3366,Vendedor D,2023-02-12 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3367,Vendedor B,2023-02-12 00:00:00,,20205,,20205.0,2023-02-23 00:00:00,Preço alto,Perdido,
3369,Vendedor C,2023-02-13 00:00:00,2023-02-13 00:00:00,22455,22455.0,,,,Convertido,0.0
3378,Vendedor E,2023-02-13 00:00:00,2023-02-13 00:00:00,22455,22455.0,,,,Convertido,0.0
3368,Vendedor B,2023-02-13 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3370,Vendedor A,2023-02-13 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3371,Vendedor E,2023-02-13 00:00:00,,20205,,20205.0,2023-02-16 00:00:00,Preço alto,Perdido,
3372,Vendedor B,2023-02-13 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Preço alto,Perdido,
3373,Vendedor D,2023-02-13 00:00:00,,20205,,20205.0,2023-02-17 00:00:00,Não retornou contato,Perdido,
3374,Vendedor A,2023-02-13 00:00:00,,20205,,20205.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
3375,Vendedor B,2023-02-13 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3376,Vendedor B,2023-02-13 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3377,Vendedor E,2023-02-13 00:00:00,,20205,,20205.0,2023-02-27 00:00:00,Não retornou contato,Perdido,
3379,Vendedor A,2023-02-13 00:00:00,,20205,,20205.0,2023-02-22 00:00:00,Não retornou contato,Perdido,
3380,Vendedor A,2023-02-13 00:00:00,,20205,,20205.0,2023-02-14 00:00:00,Não tem interesse,Perdido,
